gs_long,counts,condition
Scp2,NA,NL2_A
Slc2a3,15817213.6034135,NL2_A
Chrm4,NA,NL2_A
Drg1,15485.9872005081,NL2_A
Kras,18154037.2902335,NL2_A
Wars1,3421564.31519702,NL2_A
Kif1a,6245358.85444552,NL2_A
Kif5a,NA,NL2_A
Nedd1,NA,NL2_A
Ranbp1,925255.929369447,NL2_A
Ptk2,4219164.67338908,NL2_A
Mif,3326422.8034251,NL2_A
Ephx2,1665901.75176703,NL2_A
Usp4,241951.3547778,NL2_A
Ptpn11,5790916.60656257,NL2_A
Rab5c,5991510.59326641,NL2_A
Rab6a,13702.6963700525,NL2_A
Rab21,2602441.63664246,NL2_A
Rab12,22831918.0528413,NL2_A
Rab22a,NA,NL2_A
Rab23,2356391.01263391,NL2_A
Rab24,NA,NL2_A
Rab18,7088298.41424738,NL2_A
Crhr1,NA,NL2_A
Htr2a,NA,NL2_A
Grin2a,806894.942746673,NL2_A
Grin1,6296208.69240691,NL2_A
Pdha1,46378464.7447664,NL2_A
Hal,NA,NL2_A
Fah,NA,NL2_A
KRT9,668741966.346781,NL2_A
Fbl,NA,NL2_A
Canx,637326.210687942,NL2_A
Irs1,NA,NL2_A
Ap1m1,762104.186797132,NL2_A
Prdx1,127299456.051581,NL2_A
Sox5,NA,NL2_A
Gpm6a,35367113.4094824,NL2_A
Gpm6b,20731542.4447809,NL2_A
Ptpn1,NA,NL2_A
Ptprk,NA,NL2_A
Ptpn12,2214322.9615813,NL2_A
KRT2,1057165942.50804,NL2_A
Fmr1,438178.903715296,NL2_A
Rpl12,15814546.3917406,NL2_A
Rpl18,931701.552438404,NL2_A
Sar1a,NA,NL2_A
Gnl1,NA,NL2_A
Ppm1b,3166609.6958284,NL2_A
Por,392414.127110563,NL2_A
Hmgcl,NA,NL2_A
Ttl,NA,NL2_A
Hspa9,12973643.4165744,NL2_A
Cdh4,NA,NL2_A
Dnm1,301668425.719194,NL2_A
Dnm2,NA,NL2_A
Grik2,NA,NL2_A
Traf2,NA,NL2_A
Tjp1,56456941.9110104,NL2_A
Fyn,NA,NL2_A
Cap1,55268862.0731127,NL2_A
Tkt,45263195.2527322,NL2_A
Vps26a,5831668.73662159,NL2_A
Rpl28,2655005.63886074,NL2_A
Acsl1,1163297.13453143,NL2_A
Abca1,4721631.71103515,NL2_A
Abca2,NA,NL2_A
Csk,263528.844151593,NL2_A
Matk,NA,NL2_A
Eci1,NA,NL2_A
Foxk1,NA,NL2_A
Septin2,11888182.2246168,NL2_A
Stat1,NA,NL2_A
Stat3,6250095.58397353,NL2_A
Stat5b,94770.8304356594,NL2_A
Pik3ca,947663.954344224,NL2_A
Eps15,7617861.44328881,NL2_A
Pura,20872078.1277171,NL2_A
Lifr,NA,NL2_A
Htt,1324390.46006368,NL2_A
Cct8,57293767.01882,NL2_A
Slc1a2,5928144027.93456,NL2_A
H1,108886.493427591,NL2_A
H1,431138.610876019,NL2_A
Itgav,491057.517625084,NL2_A
Akr1b1,7078392.04134921,NL2_A
Akr1b8,NA,NL2_A
Cfl2,NA,NL2_A
Fkbp2,1042225.24773585,NL2_A
Acadm,NA,NL2_A
Rangap1,76126.6852835402,NL2_A
Sipa1,124464.663306374,NL2_A
Syt1,31868379.2018663,NL2_A
Syt2,NA,NL2_A
Cdkn1b,129066.80925256,NL2_A
Nsf,142752188.519088,NL2_A
Vps4b,106056.52045268,NL2_A
Psmc2,56594728.3912613,NL2_A
Rab11b,6702943.33974495,NL2_A
Ina,11283168.5042014,NL2_A
Nf2,3044629.39487945,NL2_A
Adss2,1448161.42914987,NL2_A
Myo1b,4496995.91039156,NL2_A
Brcc3,1547856.55047614,NL2_A
Nedd4,3125698.74836795,NL2_A
Yap1,732809.454733652,NL2_A
Stt3a,410871.60044756,NL2_A
Cryz,188079.323782571,NL2_A
Tes,NA,NL2_A
Rph3a,1681425.52339373,NL2_A
Aldh2,2403868.4857203,NL2_A
Grm8,NA,NL2_A
Cnr1,2856885.2626578,NL2_A
Capza1,631521.82150526,NL2_A
Capza2,28270953.8691093,NL2_A
Capzb,54983239.5397863,NL2_A
Srprb,NA,NL2_A
Gsr,NA,NL2_A
Mtx1,NA,NL2_A
Map2k4,1717152.49200127,NL2_A
Gfpt1,NA,NL2_A
Pfkm,105754466.132395,NL2_A
Rpl6,15800836.1700732,NL2_A
Rpl29,1150492.89340388,NL2_A
Crat,NA,NL2_A
Crkl,112846.996970348,NL2_A
Rpl5,10586769.3031156,NL2_A
Rpl13,NA,NL2_A
Rpl36,NA,NL2_A
Syk,NA,NL2_A
Anxa5,317322.269759128,NL2_A
Glrb,NA,NL2_A
Epb41,1147022.05890171,NL2_A
Gad1,11425.0612416358,NL2_A
Gad2,3081264.3910298,NL2_A
Abcd1,NA,NL2_A
Tbca,NA,NL2_A
Ppp3cb,2045729.45893663,NL2_A
Ppp3cc,NA,NL2_A
Kcnj6,NA,NL2_A
Kcnj9,NA,NL2_A
Lmna,NA,NL2_A
Hspa4l,25652916.9200915,NL2_A
Pcnt,NA,NL2_A
Cbr1,1006652.33265813,NL2_A
Gstm5,14033975.0922557,NL2_A
Slc25a4,1937816565.18471,NL2_A
Cit,180046.671156262,NL2_A
Camlg,NA,NL2_A
Nr2c2,NA,NL2_A
Ercc3,NA,NL2_A
Hnrnpa1,12156294.8972116,NL2_A
Inpp1,7398395.58869017,NL2_A
Ppm1a,NA,NL2_A
Ptpre,NA,NL2_A
Pcyt1a,67192.4766526194,NL2_A
Cdk5,10069634.3559363,NL2_A
Mcm5,NA,NL2_A
Psma2,NA,NL2_A
Tmod1,NA,NL2_A
Bckdha,322239.450944948,NL2_A
Hsd17b8,NA,NL2_A
Ahcy,2478785.63568375,NL2_A
Fmo1,NA,NL2_A
Gdi1,214741030.701432,NL2_A
Krt6a,9086701.06873051,NL2_A
Atp6v1a,80371679.2868649,NL2_A
Atp6v1e1,768471.243905107,NL2_A
S100a11,NA,NL2_A
Acadvl,NA,NL2_A
Gabrb1,2439383.73963176,NL2_A
Pa2g4,2520262.44660851,NL2_A
Cast,NA,NL2_A
Dvl1,183993.614521511,NL2_A
Rab7a,20551533.7765771,NL2_A
Acadl,528807.55250401,NL2_A
Ppox,NA,NL2_A
Rpl9,1023014.37243393,NL2_A
Plcb3,9149547.24359668,NL2_A
Rora,NA,NL2_A
Hsd17b4,1756292.98698982,NL2_A
Clcn3,NA,NL2_A
Dynlt1,NA,NL2_A
Adcy7,NA,NL2_A
Adcy9,378555.456227938,NL2_A
Hdgf,80540.3596014294,NL2_A
Atp6v0d1,9483217.47671059,NL2_A
Fabp7,51645608.8996537,NL2_A
Slc25a5,276235199.695894,NL2_A
Slc1a1,NA,NL2_A
Slc1a5,NA,NL2_A
Mnat1,NA,NL2_A
Nek1,43181.8380205323,NL2_A
Kcnj12,NA,NL2_A
Kcnj4,NA,NL2_A
Tst,411810.326510399,NL2_A
Jak1,NA,NL2_A
Usp10,824369.556358079,NL2_A
Pkm,393262531.946008,NL2_A
Ndufs6,5348065.44017507,NL2_A
Stat6,NA,NL2_A
Fgd1,NA,NL2_A
Rida,1725311.58448647,NL2_A
Efnb1,NA,NL2_A
Efnb2,NA,NL2_A
Cpt2,NA,NL2_A
Epb41l4a,NA,NL2_A
Rpl10a,NA,NL2_A
Dbt,247321.535638678,NL2_A
Rabggtb,554150.744310519,NL2_A
Limk1,NA,NL2_A
Hccs,NA,NL2_A
Fdft1,NA,NL2_A
Pitpna,2444270.27894781,NL2_A
Pitpnb,NA,NL2_A
Slc16a1,7047394.49080448,NL2_A
Rab2a,28867319.364118,NL2_A
Anapc1,1162659.23554291,NL2_A
Cnbp,333822.122330091,NL2_A
Idh2,10624.7146484928,NL2_A
Dnajc2,NA,NL2_A
Stom,2007328.6132241,NL2_A
Stmn1,139637.726185826,NL2_A
Msh6,NA,NL2_A
Cacnb3,NA,NL2_A
Rad23b,NA,NL2_A
Nub1,NA,NL2_A
Ephb3,838622.284230154,NL2_A
Ephb2,NA,NL2_A
Psmc4,867503.8614678,NL2_A
Adsl,839918.373874462,NL2_A
Ddx6,8167911.68735419,NL2_A
Ptpn5,NA,NL2_A
Hmgcs2,NA,NL2_A
Adprh,NA,NL2_A
Slc12a2,25423482.4701755,NL2_A
Ncan,NA,NL2_A
Aqp4,57685302.4751729,NL2_A
Abcd3,5596208.30209561,NL2_A
Rab8a,1594363.7956225,NL2_A
Adk,924514.004171759,NL2_A
Cdh11,NA,NL2_A
Golga3,30734.0446614498,NL2_A
Atp5mf,31996.0099266019,NL2_A
Arpp19,NA,NL2_A
Rab4a,95013.6018791007,NL2_A
Acyp2,NA,NL2_A
Acyp1,NA,NL2_A
Nudt2,424681.689240579,NL2_A
Atp5f1e,12312218.5350607,NL2_A
Dynlt3,35176.6753151877,NL2_A
Cox6b1,NA,NL2_A
Cox7b,6615112.58439707,NL2_A
Cyb5a,2937149.43675376,NL2_A
Usp5,49531422.8735054,NL2_A
Atp5f1b,4326848.8578899,NL2_A
Slc1a3,176509942.347155,NL2_A
Maz,40301.9046532107,NL2_A
Wfs1,3394341.88745397,NL2_A
Fus,942764.566875536,NL2_A
Exosc10,NA,NL2_A
Usp25,NA,NL2_A
Evc,NA,NL2_A
Pcbp3,340147.405696548,NL2_A
Pcbp4,350830.984249189,NL2_A
Atp6v1d,NA,NL2_A
Erp29,NA,NL2_A
Eef1d,4986444.49103396,NL2_A
Actn4,NA,NL2_A
Tm9sf2,NA,NL2_A
Idi1,NA,NL2_A
Rasa2,61541.0251223566,NL2_A
Acot8,NA,NL2_A
Plscr4,NA,NL2_A
Eef2,142194544.9759,NL2_A
Opa1,914037.223664238,NL2_A
Ptpa,NA,NL2_A
Kcnn2,4153572.69362684,NL2_A
Kcnn3,1411817.33948461,NL2_A
Strn4,2312165.57758399,NL2_A
Ctdsp1,NA,NL2_A
Btbd1,NA,NL2_A
Tbc1d10a,836396.78967085,NL2_A
Tubgcp3,267203.870344047,NL2_A
Tnks1bp1,16230626.3213323,NL2_A
Vps33b,221437.646597551,NL2_A
Bcl2l13,143034.331059173,NL2_A
Cpne2,311057.008643932,NL2_A
Pcif1,NA,NL2_A
Nphp4,NA,NL2_A
Zdhhc9,NA,NL2_A
Rab2b,NA,NL2_A
Arhgap39,NA,NL2_A
Eif5,5143553.06063998,NL2_A
Ythdf1,300978.296948,NL2_A
Polr3b,NA,NL2_A
Lman2l,NA,NL2_A
Inpp5j,NA,NL2_A
Fxyd7,NA,NL2_A
Anks1a,1308494.75627839,NL2_A
Sf3b6,NA,NL2_A
Mrtfb,NA,NL2_A
Dock4,91647231.2953064,NL2_A
Sash1,24238105.0620825,NL2_A
Il1rapl1,NA,NL2_A
Arpc4,17522604.3633829,NL2_A
Ruvbl1,134821.431258742,NL2_A
Plp1,444881544.817174,NL2_A
Eif3e,NA,NL2_A
Pcbp1,59443332.1123965,NL2_A
Ppfia3,475991.317708041,NL2_A
Pdxp,NA,NL2_A
Gabarapl2,NA,NL2_A
Nploc4,NA,NL2_A
Actb,1453929260.15894,NL2_A
Nrgn,1899679.54764147,NL2_A
Rac3,9542019.14450926,NL2_A
Cdc42,72796092.0080217,NL2_A
Ensa,NA,NL2_A
Eif4a1,37764627.1436375,NL2_A
Lzts1,NA,NL2_A
Rps20,3669885.0538109,NL2_A
Snap25,3922933.40657633,NL2_A
Megf8,NA,NL2_A
Dnajc5,NA,NL2_A
Rab5b,3079877.78752155,NL2_A
Chp1,NA,NL2_A
Rab10,98913027.0351886,NL2_A
Rab8b,3283440.07740065,NL2_A
Ube2d3,8868858.09965604,NL2_A
Ube2d1,NA,NL2_A
Ube2m,4818716.11137429,NL2_A
Ube2n,835419.510158087,NL2_A
Actr2,2687868.19303365,NL2_A
Actr1a,6519052.2387083,NL2_A
Cops2,NA,NL2_A
Arf3,105921700.42322,NL2_A
Arl1,31064.3437760613,NL2_A
Ca10,NA,NL2_A
Abce1,1350152.03727777,NL2_A
Rap2b,7377988.62408998,NL2_A
Rpl26,1403519.65990554,NL2_A
Stx1b,15320925.5368079,NL2_A
Psme3,84474.1631944039,NL2_A
Rab6b,NA,NL2_A
Magoh,NA,NL2_A
Fgf12,4662380.76195944,NL2_A
Rpl27,2821117.99782832,NL2_A
Depdc5,NA,NL2_A
Rpl37a,NA,NL2_A
Sec61a1,736772.858368268,NL2_A
Arf4,2081200.51696129,NL2_A
Vbp1,NA,NL2_A
Dad1,NA,NL2_A
Cdk5r1,NA,NL2_A
Abat,11943303.0732289,NL2_A
Copz1,NA,NL2_A
Sumo2,NA,NL2_A
Ufm1,139315.264165214,NL2_A
Dcaf7,NA,NL2_A
Wdr5,203661.773410884,NL2_A
Ap1s1,NA,NL2_A
Hnrnpk,5770621.97011245,NL2_A
Ywhag,207303309.46185,NL2_A
Usp46,NA,NL2_A
Rras2,10718861.8296852,NL2_A
Rps7,4568671.20381175,NL2_A
Ppp1ca,2769563.29676548,NL2_A
Ppp1cb,153957.480778953,NL2_A
Psmc1,NA,NL2_A
Psmc5,780711.308763136,NL2_A
Rps8,6338414.8912876,NL2_A
Rps15a,11223575.7646851,NL2_A
Ywhae,15780668.3311766,NL2_A
Rps14,4922436.78113413,NL2_A
Rps23,14514798.4941791,NL2_A
Rps11,42590771.3311736,NL2_A
Rps13,NA,NL2_A
Snrpe,NA,NL2_A
Snrpf,NA,NL2_A
Snrpd2,281004.139636357,NL2_A
Snrpd3,23302.300037366,NL2_A
Arf6,1578941.07323431,NL2_A
Psmc6,NA,NL2_A
Kcnab2,3942910.78460811,NL2_A
Abi2,962054.628292976,NL2_A
Tsc22d1,NA,NL2_A
Eef1a2,124992436.257099,NL2_A
Rps4x,7621041.963047,NL2_A
Ppp2cb,3605610.96606038,NL2_A
Rpl18a,11462983.9525396,NL2_A
Ap2s1,5758283.95953306,NL2_A
Rhob,10103035.2536118,NL2_A
Hpcal1,1407066.26721315,NL2_A
Rps6,12297636.8409981,NL2_A
Vsnl1,7597253.64260684,NL2_A
Mtpn,NA,NL2_A
H4f16,13384312.3239195,NL2_A
Gabra1,19075476.6251468,NL2_A
Atp6v1b2,75096497.7727206,NL2_A
Rab1A,154241451.506184,NL2_A
Rab3c,9454206.61588382,NL2_A
Ran,49406803.6134444,NL2_A
Rpl23,18728968.1148407,NL2_A
Rap1a,NA,NL2_A
Ube2d2,NA,NL2_A
Rps24,1068819.19948731,NL2_A
Rps25,NA,NL2_A
Rps26,1239517.71078062,NL2_A
Rps28,NA,NL2_A
Elob,NA,NL2_A
Gnb1,428658574.864936,NL2_A
Rbx1,NA,NL2_A
Gnb2,81191302.9249957,NL2_A
Gnb5,20838262.3358522,NL2_A
Rpl30,1961747.97746553,NL2_A
Cycs,178894879.565636,NL2_A
Rpl31,NA,NL2_A
Rps3,70076337.731535,NL2_A
Rpl32,NA,NL2_A
Rpl8,9024814.17655756,NL2_A
Cacng7,NA,NL2_A
Pfn1,53759958.9280335,NL2_A
Rps27a,114121630.156104,NL2_A
Uba52,NA,NL2_A
Tra2b,NA,NL2_A
Rac1,138902752.683114,NL2_A
Pafah1b1,80664447.7209693,NL2_A
Rab3a,220181191.533034,NL2_A
Hspa8,551784713.236282,NL2_A
Tpt1,12891.2018188628,NL2_A
Mpc1,3840499.17540317,NL2_A
Cyth2,382222.204722807,NL2_A
Dnaja1,753993.925911993,NL2_A
Hspd1,8829171.53894268,NL2_A
Cplx1,NA,NL2_A
Vamp2,NA,NL2_A
Sult4a1,NA,NL2_A
Eif4e,361291.424254188,NL2_A
Gabrb3,10364.8620210441,NL2_A
Atp6v0c,9607069.48302375,NL2_A
Mapk1,NA,NL2_A
Ppp1cc,1030223.83866973,NL2_A
Ywhaz,96048879.991655,NL2_A
Slc7a10,9732476.24349831,NL2_A
Gabrb2,NA,NL2_A
Kcna2,1462723.12422445,NL2_A
Hmgb1,7928562.30849803,NL2_A
Snrpn,NA,NL2_A
Dynll1,NA,NL2_A
Gng2,NA,NL2_A
Gng3,NA,NL2_A
Eif5a,14544718.0170141,NL2_A
Kcnj3,NA,NL2_A
Rps17,458810.61227751,NL2_A
Ube2i,NA,NL2_A
Prkcg,128031455.617614,NL2_A
Rala,3041739.02207553,NL2_A
Rps12,161569.115573272,NL2_A
Rps10,11579.5913386797,NL2_A
Ppp3ca,52705649.7104507,NL2_A
Ppp2ca,294623450.212034,NL2_A
Phb1,5359152.69921341,NL2_A
Csnk2b,14020.7119791789,NL2_A
Rpl22,16932107.2333708,NL2_A
Actc1,25393841.0914376,NL2_A
Ube2l3,NA,NL2_A
Rack1,98757039.3520893,NL2_A
Prkacb,61142744.2048173,NL2_A
Ywhaq,2043646.09135752,NL2_A
Tuba4a,155714396.307964,NL2_A
Tuba1a,2530730812.23005,NL2_A
Tubb4b,575966209.842117,NL2_A
Prkcb,133675816.366025,NL2_A
Ywhah,18131281.5229818,NL2_A
Ranbp9,4998131.36486143,NL2_A
Sbds,NA,NL2_A
Serpinb5,NA,NL2_A
Kpnb1,19307.7884813289,NL2_A
Hrh1,NA,NL2_A
Dlg3,6662476.59964749,NL2_A
Pip5k1a,NA,NL2_A
Kifap3,NA,NL2_A
Lrig1,NA,NL2_A
Lxn,718950.463408788,NL2_A
Adcyap1r1,9970952.58477232,NL2_A
Plxna1,9076710.60574062,NL2_A
Plxna2,NA,NL2_A
Plxna3,NA,NL2_A
Dcc,NA,NL2_A
Fv1,NA,NL2_A
Chl1,NA,NL2_A
Map2k6,6447763.30282556,NL2_A
Nfix,190265.983963638,NL2_A
Pald1,NA,NL2_A
Pfkfb2,NA,NL2_A
Pkn1,2646620.23601805,NL2_A
Pdlim4,7607738.8692096,NL2_A
Vamp7,NA,NL2_A
Hdac2,2639452.37582815,NL2_A
Mpp1,157908.510604768,NL2_A
Aup1,NA,NL2_A
Pebp1,41346325.3891536,NL2_A
Stam,1790173.77205843,NL2_A
Stim1,6075166.04654845,NL2_A
Ctps2,NA,NL2_A
Ntsr2,NA,NL2_A
Nos3,1241567.50635958,NL2_A
Tial1,839344.28450055,NL2_A
Hnrnph2,291173.450223577,NL2_A
Rock1,NA,NL2_A
Rock2,1952234.00476159,NL2_A
Smad1,NA,NL2_A
Bcl2l2,NA,NL2_A
Tank,183564.134689064,NL2_A
Hint1,5495948.49591751,NL2_A
Ufd1,NA,NL2_A
Elavl1,8213788.60134725,NL2_A
Fgf13,NA,NL2_A
Rasgrf2,NA,NL2_A
Usp9x,5770781.2595931,NL2_A
Tp53bp1,295645.758251958,NL2_A
Idh3g,NA,NL2_A
Cdh10,NA,NL2_A
Slc8a1,3937238.28373558,NL2_A
Slc7a3,NA,NL2_A
Erbb2,NA,NL2_A
Rit2,NA,NL2_A
Evl,2879605.6547449,NL2_A
Slc9a3r1,59277149.6399191,NL2_A
Fer,NA,NL2_A
Stx4,NA,NL2_A
Pde7a,NA,NL2_A
Vasp,NA,NL2_A
Sparcl1,NA,NL2_A
Naca,890728.789189575,NL2_A
Irf3,194625.921857391,NL2_A
Casp3,2673584.95517119,NL2_A
Gjb6,NA,NL2_A
H2bc1,NA,NL2_A
Ctps1,372597.81147988,NL2_A
Gaa,16716.7513039592,NL2_A
Atp8a1,5223455.0764086,NL2_A
Cct7,6165125.71572083,NL2_A
Cct2,4423501.00664588,NL2_A
Cct4,7367412.0382503,NL2_A
Cct5,5535509.28278675,NL2_A
Cct6a,14761679.975053,NL2_A
Cct3,2235443.42429229,NL2_A
Ptprn2,NA,NL2_A
Irs2,NA,NL2_A
Stim2,NA,NL2_A
Tnik,11685808.1012748,NL2_A
Wnk1,7331587.38062723,NL2_A
Phf5a,NA,NL2_A
Rpl36a,834738.340698712,NL2_A
Tubg1,NA,NL2_A
Eloc,7728319.79160992,NL2_A
Hpca,NA,NL2_A
Arf1,NA,NL2_A
Arf5,9106826.70119369,NL2_A
Cplx2,706532.69996825,NL2_A
Erh,NA,NL2_A
Ap2m1,219240813.642641,NL2_A
Rhog,2389828.5143139,NL2_A
Rpl19,NA,NL2_A
Srsf3,NA,NL2_A
Adcy5,1593566.59872955,NL2_A
Cdh8,NA,NL2_A
Nptn,76178653.7275758,NL2_A
Csrp1,93543801.2997297,NL2_A
Nrp1,NA,NL2_A
Pkp1,NA,NL2_A
Rps3a,2386169.92088633,NL2_A
Sms,NA,NL2_A
Sptlc2,NA,NL2_A
Sephs2,80026.549849385,NL2_A
Evi5,NA,NL2_A
Atp1b3,3492420.43853525,NL2_A
Psme1,NA,NL2_A
Psme2,NA,NL2_A
G3bp2,58546.9273850678,NL2_A
Vps45,825465.895102835,NL2_A
Arhgap5,14377400.6319069,NL2_A
Frzb,NA,NL2_A
Ica1,NA,NL2_A
Lyst,NA,NL2_A
Crmp1,181964176.512579,NL2_A
Arhgef28,NA,NL2_A
Mprip,798933.801707567,NL2_A
Kcnk2,93976.2454999117,NL2_A
Slc30a3,2724843.79270393,NL2_A
Cacna1a,NA,NL2_A
Fhl1,12873750.375852,NL2_A
Rps5,NA,NL2_A
Adcy8,NA,NL2_A
Rgs14,NA,NL2_A
Gclc,73266.133690884,NL2_A
Adra1b,NA,NL2_A
Cpt1a,1367158.36278577,NL2_A
Wbp2,295657.401167258,NL2_A
Thumpd3,1509455.41381425,NL2_A
Grm1,528084.658893646,NL2_A
Gfra1,NA,NL2_A
Xrn1,14389.485740262,NL2_A
Cxadr,NA,NL2_A
Alk,NA,NL2_A
Sirpa,18347393.9870761,NL2_A
Neo1,16576175.4739777,NL2_A
Fh,1323370.03345387,NL2_A
Pld2,12586729.658411,NL2_A
Pla2g6,NA,NL2_A
Map4k4,3929351.42780821,NL2_A
Jpt1,NA,NL2_A
G3bp1,431888.280078816,NL2_A
Nfib,99835.4016047326,NL2_A
Rbbp6,NA,NL2_A
Rab33a,NA,NL2_A
Scn1b,NA,NL2_A
Dab2,27929.9655480182,NL2_A
Apba2,56954.4479771256,NL2_A
Vldlr,NA,NL2_A
Cds1,27738.3674865417,NL2_A
Gnpat,NA,NL2_A
Atp11a,NA,NL2_A
Atp8a2,NA,NL2_A
Arvcf,NA,NL2_A
Tubb5,273928803.883235,NL2_A
Rplp2,NA,NL2_A
Uqcrh,NA,NL2_A
Prdx5,17187012.4108287,NL2_A
Stx2,7161934.48632026,NL2_A
Cpe,NA,NL2_A
Il6st,228582.315012957,NL2_A
G6pdx,10915039.9880684,NL2_A
Hnrnpul2,9649773.8201933,NL2_A
Pde4d,NA,NL2_A
Pde1b,1207340.63132591,NL2_A
Grin2b,5656790.99031409,NL2_A
Creb1,NA,NL2_A
Hmgcr,NA,NL2_A
Egfr,45662069.5391568,NL2_A
Adra2a,NA,NL2_A
Adcy6,NA,NL2_A
Sec23a,5826375.4975248,NL2_A
Notch1,NA,NL2_A
Rsu1,NA,NL2_A
Nme2,23248.6711638147,NL2_A
Cacna1c,NA,NL2_A
Vcp,31030184.1647886,NL2_A
Ryk,NA,NL2_A
Uba1,37117381.5954936,NL2_A
C1qc,NA,NL2_A
Prkcq,NA,NL2_A
Ctnnb1,43682641.2280271,NL2_A
Jup,9288796.0334569,NL2_A
Ank1,NA,NL2_A
Sos2,149183.905521241,NL2_A
Nfia,3945451.58027928,NL2_A
Chat,NA,NL2_A
Epha4,4823985.49286311,NL2_A
Mark3,8434411.44475073,NL2_A
Epha2,NA,NL2_A
Enah,21110526.8512635,NL2_A
Atp5f1a,357196245.891182,NL2_A
Grin2d,NA,NL2_A
Kcnb1,NA,NL2_A
Pfdn6,NA,NL2_A
Eif2ak2,36037.3420104354,NL2_A
Rela,NA,NL2_A
Ckb,40181974.3734881,NL2_A
Smpd1,NA,NL2_A
Nf1,21896779.3319425,NL2_A
KRT17,4504091.82654288,NL2_A
Cdk16,NA,NL2_A
Yes1,54272347.5594839,NL2_A
Top1,NA,NL2_A
Cdk18,NA,NL2_A
Mark2,298268.640418581,NL2_A
Hspg2,NA,NL2_A
Fabp5,755057.098495626,NL2_A
Ptprg,NA,NL2_A
Pc,130630638158.477,NL2_A
Rnasel,NA,NL2_A
Drp2,NA,NL2_A
Eml1,NA,NL2_A
Eif5b,82967.260444336,NL2_A
Cab39,11184.9077740338,NL2_A
Ptpn2,NA,NL2_A
Atp5me,NA,NL2_A
Anxa7,NA,NL2_A
Igfbp5,NA,NL2_A
Igf2r,NA,NL2_A
Serpine2,NA,NL2_A
Acads,NA,NL2_A
Bax,342507.201044093,NL2_A
Cnn2,NA,NL2_A
Tle3,NA,NL2_A
Tgm3,NA,NL2_A
Dmwd,6899720.28053012,NL2_A
Calb2,557742.192142551,NL2_A
Kcnma1,1427886.13104759,NL2_A
Eps8,8944333.39391903,NL2_A
Tfdp1,NA,NL2_A
Padi2,762309.891729243,NL2_A
Mitf,NA,NL2_A
Slc7a1,NA,NL2_A
Agbl4,NA,NL2_A
Chd8,NA,NL2_A
Cnnm1,NA,NL2_A
Inf2,27730.6019127088,NL2_A
Kndc1,NA,NL2_A
Fam184b,NA,NL2_A
Unc79,NA,NL2_A
Ubxn2b,NA,NL2_A
Trio,571468.923259058,NL2_A
Slc45a4,NA,NL2_A
Vps8,84048.7559462262,NL2_A
Zc3h18,NA,NL2_A
Dact3,NA,NL2_A
Grid2ip,NA,NL2_A
Cntnap5a,NA,NL2_A
Itgb8,4244303.2117099,NL2_A
Rbm15,NA,NL2_A
Cpne7,NA,NL2_A
Tanc1,12465.8984517291,NL2_A
Npepps,28180390.6583702,NL2_A
Pepd,121298.761914071,NL2_A
Relch,1124819.67885957,NL2_A
Rpusd2,NA,NL2_A
Gspt2,230192.673625908,NL2_A
Dnajb14,NA,NL2_A
Kcnc2,NA,NL2_A
Map6d1,NA,NL2_A
Grm2,5249492.48648273,NL2_A
Ptcd3,NA,NL2_A
Fam171b,4809945.76499374,NL2_A
Aars2,NA,NL2_A
Dok7,NA,NL2_A
Nsun2,NA,NL2_A
Slc35f3,NA,NL2_A
Cpne9,NA,NL2_A
Specc1l,NA,NL2_A
Phactr1,201409.644088269,NL2_A
Gsk3a,2520355.00101011,NL2_A
Psd3,21650910.6311123,NL2_A
Fat4,NA,NL2_A
Asphd1,NA,NL2_A
Hsdl2,2518712.89869127,NL2_A
Trpm1,NA,NL2_A
Msto1,54103.5874620848,NL2_A
Slc39a7,657321.198832564,NL2_A
Cnnm3,458941.362776767,NL2_A
Osbp,1426080.28874111,NL2_A
Marchf5,1633845.803035,NL2_A
Prex2,17697413.4098112,NL2_A
Ap5b1,NA,NL2_A
Plekhf1,NA,NL2_A
Mrpl10,NA,NL2_A
Patl1,81061.6462727197,NL2_A
Fahd2,NA,NL2_A
Hs1bp3,2217264.58498156,NL2_A
Cul4a,20017.7137725371,NL2_A
Abraxas2,763192.583536856,NL2_A
Khdc4,NA,NL2_A
Sppl2b,NA,NL2_A
Ppp1r21,NA,NL2_A
Rogdi,NA,NL2_A
Disp1,NA,NL2_A
Faf2,NA,NL2_A
Stt3b,NA,NL2_A
Cyb5r4,NA,NL2_A
Hp1bp3,1023849.36719416,NL2_A
Rnf157,NA,NL2_A
Iqsec3,182355.611211234,NL2_A
Mpzl1,NA,NL2_A
Lpcat1,1247350.3664813,NL2_A
Spryd7,NA,NL2_A
Eepd1,NA,NL2_A
Myl12b,NA,NL2_A
Eif1ad,NA,NL2_A
Gmps,1686642.04131382,NL2_A
Mat2a,4548683.69159081,NL2_A
Ric8a,1154737.87511977,NL2_A
Pde12,NA,NL2_A
Zc3h15,1338953.28856823,NL2_A
Smarca4,333485.101468256,NL2_A
Nlrx1,NA,NL2_A
Prrc2c,2121761.47743795,NL2_A
Trappc10,459788.044957046,NL2_A
Gdpgp1,NA,NL2_A
Scrn3,193423.356677757,NL2_A
Tmem38a,606763.833261599,NL2_A
Ccdc102a,NA,NL2_A
Micall2,1593646.60807506,NL2_A
Ctdnep1,NA,NL2_A
Ankmy2,NA,NL2_A
Exoc5,NA,NL2_A
